,Brand,CPU Name,CPU Mark,GPU Name,GPU Mark,Monitor,Width,Height,RAM,Storage Amount,OS,Weight,Price
207,HP,Intel Core i5 1155G7   2.50GHz,10280,Intel Iris Xe,2690,15.6,1920,1080,16.0,1024.0,Windows 11,2.8,929.0
208,Dell,AMD Ryzen 7 3750H,8185,GeForce RTX 3070 Ti,23757,17.3,1920,1080,32.0,2000.0,Windows 11,3.64,2598.74
209,Dell,Intel Core i5 3320M   2.60GHz,2658,Intel UHD Graphics,1476,15.6,1366,768,8.0,240.0,Windows 10,2.45,250.98
210,Dell,Intel Core i9 13980HX,48083,GeForce RTX 3070 Ti,23757,17.3,1920,1080,16.0,1000.0,Windows 11,3.64,1599.66
211,Dell,Intel Core i7 12800H,24971,Intel Arc,4253,14.0,1920,1080,32.0,512.0,Windows 10,3.64,1111.1
212,Dell,Intel Core i7 13705H,23728,GeForce RTX 3080 Ti,27324,15.6,1920,1080,12.0,2000.0,Windows 11,2.67,1871.09
213,HP,Intel Core i7 1165G7   2.80GHz,10346,Intel Iris Xe,2690,15.6,1920,1080,16.0,1024.0,Windows 11,1.7,769.0
214,Dell,Intel Core i7 14700HX,37546,GeForce RTX 3050,12961,16.0,1920,1200,16.0,512.0,Windows 11,2.05,959.99
215,Dell,Intel Core i5 3317U   1.70GHz,2010,Intel Arc,4253,14.0,1920,1080,16.0,256.0,Windows 10,2.23,797.0
216,Lenovo,Intel Core i7 1270P,17546,Intel Iris Xe,2690,16.0,1920,1200,16.0,512.0,Windows 11,1.7,1319.0
217,Dell,Intel Core i5 12600H,23062,Intel Arc,4253,13.3,1920,1080,16.0,512.0,Windows 10,1.18,822.35
218,MSI,Intel Core i9 12900HX,34905,Quadro RTX 3000,11157,17.3,3840,2160,32.0,1024.0,Windows 11,5.2,3649.0
219,Lenovo,Intel Core i3 1115G4   3.00GHz,6132,Intel UHD Graphics,1476,14.0,1920,1080,20.0,1024.0,Windows 11,1.5,398.0
220,Lenovo,Intel N50,2350,Intel Arc,4253,14.0,1920,1080,8.0,256.0,ChromeOS,2.36,913.99
221,Lenovo,Intel Core i7 13700H,28003,GeForce RTX 2050,7320,16.0,2560,1600,16.0,512.0,Windows 11,2.04,1199.0
223,Dell,AMD Ryzen 5 6600H,19012,GeForce RTX 3050,12961,15.6,1920,1080,16.0,2048.0,Windows 11,2.09,1109.0
224,Dell,Intel Core i9 13980HX,48083,GeForce RTX 3070 Ti,23757,16.0,2560,1600,32.0,1000.0,Windows 11,2.45,1601.66
225,Dell,Intel Core i7 13700H,28003,Intel Arc A730M,8274,15.6,1920,1200,16.0,512.0,Windows 11,1.92,1699.0
226,Lenovo,Intel Core i7 1355U,15287,Intel Iris Xe,2690,14.0,2240,1400,16.0,2048.0,Windows 10,1.96,1219.0
227,Lenovo,AMD Ryzen 7 5825U,18462,Ryzen 3 4300G with Radeon Graphics,2040,15.6,1920,1080,16.0,1024.0,Windows 10,2.0,919.99
228,Asus,Intel Core i5 1130G7   1.10GHz,8641,Intel Arc,4253,14.0,1920,1080,8.0,256.0,ChromeOS,1.64,791.44
229,HP,AMD Ryzen 3 5300U,9716,Radeon R2,240,15.6,1366,768,8.0,256.0,Windows 11,1.73,361.97
230,HP,Intel Pentium Silver N5030   1.10GHz,2621,Intel UHD Graphics,1476,17.3,1600,900,16.0,512.0,Windows 11,2.12,429.0
231,Acer,Intel Core i7 12700H,26423,GeForce RTX 3060,17089,15.6,1920,1080,16.0,2048.0,Windows 10,2.5,1629.0
232,Dell,Intel Core i7 1165G7   2.80GHz,10346,Intel Iris Xe,2690,13.3,1920,1080,16.0,512.0,Windows 11,1.27,1085.0
233,Lenovo,Intel Core i5 1235U,13554,Intel Iris Xe,2690,15.6,1920,1080,8.0,512.0,Windows 11,2.5,624.54
234,Lenovo,AMD Ryzen 7 7745HX,32929,GeForce RTX 4060,19560,16.0,2560,1600,16.0,2048.0,Windows 11,2.52,1969.0
236,HP,Intel Pentium M 1.10GHz,184,Intel UHD Graphics 620,1042,14.0,1920,1080,4.0,64.0,Windows 10,1.44,260.0
237,HP,AMD Ryzen 5 7535HS,18435,GeForce RTX 2050,7320,15.6,1920,1080,16.0,1024.0,Windows 11,2.29,602.89
238,Asus,Intel Core i9 13980HX,48083,GeForce RTX 4070,26876,16.0,1920,1200,16.0,1024.0,Windows 11,3.18,1699.99
239,HP,Intel Core i7 1165G7   2.80GHz,10346,Intel Iris Xe,2690,17.3,1920,1080,20.0,1024.0,Windows 10,2.09,1149.0
240,Acer,AMD Ryzen 5 4600H,14526,GeForce GTX 1650,7868,15.6,1920,1080,8.0,1024.0,Windows 10,2.0,857.0
241,Dell,Intel Core i5 5200U   2.20GHz,2502,Intel UHD Graphics,1476,14.0,1366,768,16.0,500.0,Windows 10,1.91,257.98
242,Lenovo,Intel Core i3 N300,8475,Intel Arc,4253,14.0,1366,768,4.0,128.0,Windows 11,1.41,240.99
243,HP,Intel Pentium Silver N6000   1.10GHz,3089,Intel HD Graphics 620,926,14.0,1366,768,8.0,8.0,ChromeOS,1.83,758.66
244,Lenovo,Intel Core i5 11400   2.60GHz,17093,GeForce GTX 1650,7868,15.6,1920,1080,24.0,512.0,Windows 10,2.25,1099.99
245,Dell,Intel Core i7 1250U,12421,GeForce RTX 2050,7320,15.6,1366,768,16.0,4000.0,Windows 11,3.64,2105.07
246,Dell,Intel Core i7 8650U   1.90GHz,6287,Intel Arc,4253,14.0,1920,1080,16.0,512.0,Windows 10,2.27,339.99
247,Dell,Intel Core i5 3317U   1.70GHz,2010,Intel Arc,4253,14.0,1920,1080,32.0,512.0,Windows 10,2.11,349.99
248,Dell,AMD Ryzen 7 4700U,13446,Radeon RX Vega 10,1645,15.6,1920,1080,8.0,256.0,Windows 10,1.96,590.0
249,Asus,Intel Core i9 13900H,29690,GeForce RTX 3050,12961,16.0,1920,1200,8.0,512.0,Windows 11,1.8,1349.0
250,HP,Intel Core i7 1355U,15287,Intel Iris Xe,2690,15.6,1920,1080,64.0,2048.0,Windows 11,1.35,1629.0
251,Dell,AMD Ryzen 7 4700G,20198,GeForce RTX 3060,17089,15.6,1920,1080,16.0,512.0,Windows 10,0.91,1289.0
253,Acer,Intel Core i7 11800H   2.30GHz,20753,GeForce RTX 3050,12961,15.6,1920,1080,8.0,512.0,Windows 10,2.2,899.0
254,Lenovo,AMD C 30,178,Ryzen 3 4300G with Radeon Graphics,2040,15.6,1920,1080,8.0,512.0,Windows 11,2.82,700.75
255,Dell,Intel Core i7 13700H,28003,Intel UHD Graphics,1476,15.6,1920,1080,16.0,512.0,Windows 11,3.64,1149.99
256,Lenovo,Intel Celeron N4000   1.10GHz,1417,Intel Arc,4253,15.6,1920,1080,4.0,128.0,Windows 7,1.6,245.0
257,Panasonic,Intel Core M 5Y51   1.10GHz,2130,Intel UHD Graphics 615,751,10.1,1920,1200,16.0,128.0,Windows 10,1.48,599.0
258,Dell,Intel Core i5 12600H,23062,Intel UHD Graphics,1476,14.0,1366,768,32.0,512.0,Windows 10,1.36,633.26
259,Dell,Intel Core i7 1255U,13775,Intel Iris Xe,2690,14.0,1920,1080,64.0,2048.0,Windows 10,1.55,1549.99
260,HP,AMD Ryzen 3 4300G,10954,Ryzen 3 4300G with Radeon Graphics,2040,15.6,1366,768,12.0,256.0,Windows 10,1.73,577.49
261,Dell,Intel Core i5 12450H,17441,GeForce GTX 1650,7868,15.6,1920,1080,8.0,512.0,Windows 10,2.73,4814.88
262,Dell,Intel Core i5 2310   2.90GHz,3642,Intel UHD Graphics,1476,15.6,1920,1080,16.0,500.0,Windows 10,1.59,899.74
263,Lenovo,Intel Core i3 10110U   2.10GHz,3919,Intel UHD Graphics 620,1042,15.6,1366,768,8.0,256.0,Windows 10,0.45,364.26
264,Lenovo,Intel Core i7 2640M   2.80GHz,2495,GeForce RTX 2060,14124,17.3,1920,1080,16.0,256.0,Windows 10,3.0,1599.0
265,HP,Intel Core i5 1235U,13554,Intel Iris Xe,2690,14.0,1920,1080,16.0,1024.0,Windows 11,1.5,876.49
266,Best Notebooks,Intel Core i7 1260P,17229,Intel Iris Xe,2690,14.0,2560,1600,16.0,1024.0,No OS,1.4,1579.99
267,Lenovo,Intel Core i5 4300U   1.90GHz,2499,Intel UHD Graphics,1476,14.0,1366,768,16.0,500.0,Windows 10,1.93,234.98
268,Lenovo,AMD Ryzen 5 3500U,6978,Radeon Vega 8,1585,14.0,1920,1080,8.0,256.0,Windows 10,1.59,608.88
269,Lenovo,Intel Core i7 12800HX,32744,RTX A2000,13772,16.0,3840,2400,16.0,4096.0,Windows 11,2.95,3009.99
271,HP,Intel Core i7 1255U,13775,GeForce MX550,4601,17.3,1920,1080,32.0,2048.0,Windows 11,2.55,1749.0
272,Dell,Intel Core i7 13705H,23728,GeForce RTX 3050,12961,15.6,3840,2160,16.0,1000.0,Windows 11,3.64,2142.39
274,Dell,Intel Core i7 13705H,23728,GeForce RTX 3070 Ti,23757,17.3,1920,1080,16.0,1000.0,Windows 11,3.64,1599.66
275,MSI,Intel Core i7 11800H   2.30GHz,20753,GeForce RTX 3050,12961,15.6,1920,1080,8.0,256.0,Windows 11,3.09,815.23
276,Dell,Intel Core i7 12650H,23276,GeForce GTX 1650 Ti,7576,15.6,3840,2400,16.0,4000.0,Windows 10,4.06,5716.85
277,Acer,AMD Ryzen 5 5625U,15084,GeForce RTX 3050,12961,15.6,1920,1080,8.0,256.0,Windows 11,2.82,749.0
278,Dell,Intel Core i7 12650H,23276,Intel Arc,4253,15.6,1920,1080,8.0,512.0,Windows 10,1.59,1286.0
279,MSI,Intel Core i7 12700H,26423,GeForce RTX 3060,17089,16.0,2560,1600,64.0,4096.0,Windows 11,1.52,2249.0
280,HP,Intel Celeron N4000   1.10GHz,1417,Intel UHD Graphics 600,324,14.0,1366,768,4.0,64.0,Windows 10,1.45,215.0
281,Lenovo,AMD Embedded R Series RX 216GD,1628,Radeon R4,333,15.6,1360,768,4.0,500.0,Windows 10,2.1,679.77
283,Dell,Intel Core i7 12800H,24971,Intel Arc,4253,14.0,1920,1080,16.0,256.0,Windows 10,1.48,889.34
284,Dell,Intel Core i7 13700HX,34115,GeForce RTX 4070,26876,16.0,2560,1600,48.0,2048.0,Windows 10,3.32,2419.0
285,Dell,Intel Core i7 12700H,26423,GeForce RTX 3050,12961,16.0,3072,1920,16.0,512.0,Windows 10,2.38,1339.0
286,Asus,AMD Ryzen 3 3250U,3855,Ryzen 3 4300G with Radeon Graphics,2040,14.0,1920,1080,8.0,1024.0,Windows 10,1.45,739.99
287,HP,Intel Core i7 12700,30878,Intel Iris Xe,2690,16.0,3840,2160,16.0,512.0,Windows 11,1.75,1185.01
288,Dell,Intel Core i5 1334U,12802,Intel UHD Graphics,1476,16.0,1920,1200,8.0,512.0,Windows 11,2.05,719.99
289,Lenovo,Intel Core i7 12700H,26423,Intel Iris Xe,2690,14.0,1920,1800,12.0,512.0,Windows 10,1.4,1099.0
290,MSI,Intel Core i5 12450H,17441,GeForce RTX 3050,12961,15.6,1920,1080,16.0,1024.0,Windows 10,2.73,1279.99
291,HP,Intel Core i7 1250U,12421,Intel Arc,4253,15.6,1920,1080,16.0,512.0,Windows 11,1.77,804.88
292,Dell,Intel Core i7 13705H,23728,GeForce RTX 3070 Ti,23757,17.3,1920,1080,32.0,1000.0,Windows 11,3.64,3145.39
293,Lenovo,Intel Core i5 4200H   2.80GHz,3108,Intel Iris Xe,2690,15.6,1920,1080,20.0,1024.0,Windows 11,1.7,590.48
294,Acer,Intel Core i5 10300H   2.50GHz,8473,GeForce RTX 3050,12961,15.6,1920,1080,8.0,256.0,Windows 11,2.3,949.0
295,HP,AMD Ryzen 5 2500U,6528,Ryzen 3 4300G with Radeon Graphics,2040,17.3,1600,900,12.0,1024.0,Windows 10,2.09,939.99
296,Acer,Intel Core i7 11600H   2.90GHz,16162,GeForce RTX 3050,12961,15.6,1920,1080,8.0,512.0,Windows 11,2.2,899.0
297,Dell,Intel Core i5 4300U   1.90GHz,2499,Intel UHD Graphics,1476,14.0,1366,768,16.0,512.0,Windows 10,2.0,277.98
298,Asus,Intel Core i7 12650H,23276,GeForce RTX 3070,22459,15.6,1920,1080,16.0,1024.0,Windows 11,2.0,1549.0
299,Acer,Intel Core i5 1240P,17329,GeForce RTX 3050,12961,15.6,1920,1080,32.0,2048.0,Windows 10,1.78,1029.0
302,Asus,Intel Celeron N4020   1.10GHz,1556,Intel Arc,4253,11.6,1366,768,4.0,128.0,ChromeOS,1.36,269.99
303,Lenovo,Intel Celeron N4020   1.10GHz,1556,Intel UHD Graphics 600,324,14.0,1366,768,4.0,64.0,Windows 11,1.36,175.0
304,Dell,Intel Core i7 10750H   2.60GHz,12012,GeForce GTX 1650,7868,15.6,1920,1200,32.0,2048.0,Windows 11,2.05,2215.26
305,Dell,AMD Ryzen 7 5825U,18462,GeForce MX550,4601,15.6,1920,1080,24.0,2048.0,Windows 10,1.64,1169.0
306,Dell,AMD Ryzen 7 2700,15735,GeForce RTX 3060,17089,15.6,2560,1440,16.0,512.0,Windows 11,3.64,1724.66
307,Dell,Intel Core i7 1255U,13775,GeForce MX570,6020,16.0,1920,1200,32.0,2048.0,Windows 11,2.86,1559.0
308,Acer,Intel Core i5 1335U,16980,Intel Iris Xe,2690,17.0,1920,1080,8.0,512.0,Windows 11,2.09,699.99
309,Dell,Intel Core i7 12800H,24971,Intel Arc,4253,13.3,1920,1080,16.0,256.0,Windows 10,1.23,299.99
310,HP,AMD Ryzen 5 5500U,13144,Ryzen 3 4300G with Radeon Graphics,2040,15.6,1920,1080,16.0,1024.0,Windows 10,1.86,849.0
311,MSI,Intel Core i5 9300H   2.40GHz,7646,GeForce GTX 1660,11706,15.6,1920,1080,16.0,512.0,Windows 11,1.86,889.0
312,Dell,Intel Core i7 4550U   1.50GHz,2272,Intel Iris Xe,2690,15.6,1920,1080,16.0,512.0,Windows 10,1.66,689.0
313,Lenovo,Intel Core i5 4300U   1.90GHz,2499,Intel UHD Graphics,1476,14.0,1366,768,16.0,128.0,Windows 10,1.93,246.98
314,Asus,AMD Ryzen 5 4600H,14526,GeForce GTX 1650,7868,17.3,1920,1080,24.0,1024.0,Windows 11,2.01,1019.0
316,Asus,AMD Ryzen 7 5800H,21133,Ryzen 3 4300G with Radeon Graphics,2040,17.3,1920,1080,8.0,512.0,Windows 11,2.09,699.99
317,Dell,Intel Core i7 13705H,23728,GeForce RTX 3060,17089,17.3,1920,1080,32.0,2000.0,Windows 11,3.64,3136.92
318,HP,Intel Core i5 12450H,17441,Intel Iris Xe,2690,17.3,1920,1080,32.0,2048.0,Windows 11,2.21,1299.0
319,Dell,Intel Core i5 5300U   2.30GHz,2736,Intel UHD Graphics,1476,14.0,1366,768,8.0,500.0,Windows 10,1.56,234.98
320,MSI,Intel Core i7 13620H,26454,GeForce RTX 2050,7320,15.6,1920,1080,16.0,512.0,Windows 11,3.05,1199.0
321,HP,AMD Ryzen 5 4500U,10999,Ryzen 3 4300G with Radeon Graphics,2040,17.3,1920,1080,12.0,256.0,Windows 11,2.32,719.0
322,Dell,Intel Core i5 12600H,23062,Intel UHD Graphics 620,1042,13.3,1920,1080,16.0,1024.0,Windows 10,1.32,891.65
324,HP,Intel Core i3 1115G4   3.00GHz,6132,Intel UHD Graphics,1476,15.6,1920,1080,8.0,256.0,Windows 10,2.0,375.0
325,HP,Intel Core i7 4600U   2.10GHz,2703,Intel Arc,4253,14.0,1366,768,12.0,500.0,Windows 10,2.5,257.98
326,Acer,AMD Ryzen 7 7840HS,28906,GeForce RTX 4060,19560,17.3,2560,1600,64.0,4096.0,Windows 11,3.0,2149.0
327,Asus,Intel Core i9 12900H,28523,GeForce RTX 3070 Ti,23757,15.6,2560,1440,32.0,4096.0,Windows 11,2.3,2569.0
328,Dell,Intel Core i7 13700H,28003,RTX A2000,13772,14.0,1920,1200,32.0,1000.0,Windows 11,3.64,2100.52
329,Acer,Intel Core i7 12700H,26423,GeForce RTX 3070,22459,16.0,2560,1600,16.0,1024.0,Windows 11,2.41,1668.0
330,Acer,Intel Core i5 10300H   2.50GHz,8473,GeForce RTX 3050,12961,15.6,1920,1080,32.0,1024.0,Windows 11,2.3,1159.0
331,Dell,Intel Core i7 13700H,28003,Intel Arc,4253,13.4,1920,1200,16.0,512.0,Windows 11,1.23,1497.87
332,LG,Intel Core i7 1360P,19333,Intel Iris Xe,2690,16.0,2560,1600,32.0,2048.0,Windows 11,1.5,1769.0
333,Dell,Intel N50,2350,GeForce RTX 3060,17089,16.0,1366,768,32.0,1024.0,No OS,2.45,1211.59
334,HP,AMD Ryzen 3 5300U,9716,Ryzen 3 4300G with Radeon Graphics,2040,14.0,1366,768,16.0,512.0,Windows 11,1.45,449.0
335,Asus,Intel Core i7 12700H,26423,GeForce RTX 4070,26876,15.6,1920,1080,16.0,1024.0,Windows 10,2.54,1399.0
336,Dell,Intel Core i9 13900,48120,RTX A2000,13772,17.3,1920,1080,64.0,512.0,Windows 11,3.64,2637.72
337,Asus,AMD Turion 64 X2 Mobile TL 52,534,Radeon HD 4250,122,15.6,1366,768,4.0,500.0,Windows 7,2.64,599.0
339,Dell,Intel Core i7 1165G7   2.80GHz,10346,Intel UHD Graphics,1476,15.6,1920,1080,16.0,512.0,Windows 10,1.68,966.0
341,Dell,Intel Core i7 1255U,13775,Intel Iris Xe,2690,15.6,1920,1080,32.0,2048.0,Windows 11,1.59,1599.99
342,Dell,Intel Core i7 1255U,13775,GeForce MX570,6020,16.0,1920,1200,32.0,1024.0,Windows 10,1.87,1399.0
343,MSI,Intel Core i7 12650H,23276,GeForce RTX 2050,7320,15.6,1920,1080,24.0,1024.0,Windows 11,1.64,1369.0
344,Acer,Intel Core i7 1260P,17229,GeForce RTX 3050,12961,14.0,2240,1440,16.0,2048.0,Windows 11,1.41,1419.0
345,Asus,Intel Core i7 12650H,23276,GeForce RTX 3050,12961,16.0,2560,1600,32.0,1024.0,Windows 10,2.0,1399.0
346,HP,Intel Core i5 1235U,13554,Intel Iris Xe,2690,14.0,1920,1080,8.0,512.0,Windows 11,1.5,560.0
347,Dell,Intel Core i5 1035G1   1.00GHz,7460,Intel UHD Graphics,1476,15.6,1366,768,8.0,256.0,Windows 10,2.05,400.0
348,Acer,Intel Core i3 1215U,11027,Intel Iris Xe,2690,15.6,1920,1080,8.0,256.0,ChromeOS,2.55,499.99
349,Dell,Intel Core i7 12650H,23276,GeForce GTX 1650 Ti,7576,17.0,1920,1200,32.0,4096.0,Windows 10,2.51,3052.65
350,Dell,Intel Core i7 13705H,23728,GeForce RTX 3050,12961,14.0,1920,1080,16.0,512.0,Windows 11,3.64,1632.34
351,LG,Intel Core i7 1260P,17229,Intel Iris Xe,2690,17.0,2560,1600,16.0,512.0,Windows 11,2.57,1299.0
354,Dell,Intel Celeron 1.70GHz,101,Intel UHD Graphics,1476,11.6,1366,768,4.0,32.0,ChromeOS,1.3,299.91
355,Dell,Intel Core i7 2620M   2.70GHz,2443,GeForce GTX 1060,10075,15.6,1920,1080,16.0,512.0,Windows 10,2.82,1795.0
356,Lenovo,Intel Core i5 1235U,13554,Intel Iris Xe,2690,15.6,1920,1080,16.0,512.0,Windows 11,1.63,649.99
357,Microsoft,Intel Core i7 11700B   3.20GHz,22851,GeForce RTX 3050,12961,12.3,2736,1824,16.0,256.0,Windows 11,2.69,1339.99
358,Samsung,Intel Celeron 7305,2385,Intel HD Graphics 620,926,11.6,1366,768,4.0,128.0,ChromeOS,1.14,288.0
359,Dell,Intel Core i7 1250U,12421,GeForce RTX 2050,7320,16.0,2560,1600,16.0,1000.0,Windows 11,1.85,1258.39
360,Dell,Intel Core i5 2310   2.90GHz,3642,Intel Arc,4253,14.0,1920,1080,8.0,512.0,Windows 11,1.23,754.21
361,Dell,Intel Core i5 3317U   1.70GHz,2010,Intel Arc,4253,13.3,1366,768,8.0,256.0,Windows 10,1.5,592.5
362,Acer,Intel Core i7 11800H   2.30GHz,20753,GeForce RTX 3050,12961,15.6,1920,1080,16.0,1024.0,Windows 11,1.78,999.0
363,Asus,AMD Ryzen 5 7530U,16506,Ryzen 3 4300G with Radeon Graphics,2040,16.0,1920,1200,16.0,2048.0,Windows 10,2.05,969.0
364,Dell,Intel Core i7 12650H,23276,Intel UHD Graphics,1476,15.6,1920,1080,8.0,512.0,Windows 10,2.33,1145.72
365,MSI,Intel Core i7 12700H,26423,GeForce RTX 3060,17089,17.3,1920,1080,16.0,512.0,Windows 11,2.6,1137.67
366,HP,Intel Core i5 4302Y   1.60GHz,2028,Intel UHD Graphics,1476,12.5,1366,768,8.0,256.0,Windows 10,0.98,209.98
367,Lenovo,Intel Core i9 13900HX,44977,GeForce RTX 4070,26876,16.0,2560,1600,16.0,1024.0,Windows 11,2.55,2329.0
369,MSI,Intel Core i7 12650H,23276,GeForce RTX 4060,19560,15.6,1920,1080,16.0,1024.0,Windows 11,1.68,1339.0
370,Asus,Intel Core i3 1115G4   3.00GHz,6132,Intel UHD Graphics 620,1042,15.6,1920,1080,4.0,128.0,Windows 11,2.45,324.99
372,HP,AMD Ryzen 5 5500U,13144,Ryzen 3 4300G with Radeon Graphics,2040,15.0,1920,1080,12.0,256.0,Windows 11,2.12,325.49
373,Dell,Intel Core i7 2620M   2.70GHz,2443,GeForce RTX 3080,25351,15.6,1920,1080,32.0,512.0,Windows 11,1.8,2302.6
374,Dell,Intel Core i7 12650H,23276,RTX A2000,13772,17.0,1920,1200,32.0,2000.0,Windows 10,1.47,2294.78
375,Asus,Intel Core i5 1135G7   2.40GHz,9891,Intel Iris Xe,2690,13.3,2560,1080,8.0,256.0,Windows 11,1.14,810.99
376,HP,AMD Ryzen 7 5825U,18462,Ryzen 3 4300G with Radeon Graphics,2040,15.6,1920,1080,16.0,512.0,Windows 11,1.57,849.0
377,Dell,Intel Core i5 750   2.67GHz,2521,Intel UHD Graphics,1476,16.0,3072,1920,32.0,1000.0,Windows 10,2.0,788.86
378,Acer,AMD Embedded R Series RX 216GD,1628,GeForce RTX 3050 Ti Laptop GPU,10181,14.0,1920,1080,16.0,1024.0,Windows 10,2.01,999.0
379,Dell,Intel Core i7 1250U,12421,GeForce RTX 3050,12961,16.0,1920,1200,4.0,128.0,Windows 11,2.03,1155.39
380,Asus,Intel Core i9 12900H,28523,GeForce RTX 3070 Ti,23757,15.6,2560,1440,16.0,2048.0,Windows 11,2.3,2319.0
381,Lenovo,Intel Core i3 3217U   1.80GHz,1218,Intel UHD Graphics,1476,15.6,1920,1080,8.0,256.0,Windows 11,1.65,494.01
382,HP,Intel Core i5 12450H,17441,Intel UHD Graphics,1476,15.6,1366,768,8.0,256.0,Windows 10,2.0,499.99
383,HP,Intel Core i7 10750H   2.60GHz,12012,GeForce RTX 2070,16181,17.3,1920,1080,12.0,512.0,Windows 10,2.73,1799.99
385,SGIN,Intel Celeron 2.50GHz,164,GeForce2 Integrated GPU,4,15.6,1366,768,4.0,128.0,Linux,1.63,999.99
386,Best Notebooks,Intel Core i7 12700H,26423,Intel Arc,4253,16.0,2560,1600,32.0,1024.0,Windows 11,1.63,2399.0
387,Lenovo,Intel Core i5 4300U   1.90GHz,2499,Intel UHD Graphics,1476,14.0,1366,768,16.0,1024.0,Windows 10,1.63,348.98
388,Asus,Intel Core i5 1240P,17329,Intel Iris Xe,2690,15.6,1920,1080,8.0,512.0,Windows 11,2.5,599.99
390,Lenovo,Intel Core i7 1260P,17229,Intel Iris Xe,2690,14.0,1920,1200,32.0,1024.0,Windows 11,1.56,1699.0
391,Lenovo,AMD Ryzen 5 3500U,6978,Radeon Vega 8,1585,15.6,1920,1080,8.0,0.25,Windows 10,1.82,448.97
392,Asus,Intel Core i7 1250U,12421,Radeon RX 560X,3194,15.6,1920,1080,8.0,1280.0,Windows 10,2.41,1099.0
393,Dell,Intel Core i7 13705H,23728,GeForce RTX 3050,12961,16.0,2560,1600,32.0,1000.0,Windows 11,2.45,1211.59
394,Samsung,Qualcomm Snapdragon 810,1316,Qualcomm Adreno 540 GPU,118,14.0,1920,1080,4.0,128.0,Windows 11,1.39,289.0
395,Lenovo,Intel Core i3 1115G4   3.00GHz,6132,Intel UHD Graphics,1476,14.0,1920,1080,20.0,1024.0,Windows 11,1.5,364.0
396,Dell,Intel Core i9 12900H,28523,GeForce RTX 3070,22459,16.0,2560,1600,32.0,4096.0,Windows 11,2.45,2299.0
397,Asus,Intel Core i5 1240P,17329,Intel Iris Xe,2690,14.0,2560,1440,8.0,1024.0,Windows 11,1.41,716.99
398,Lenovo,AMD Ryzen 5 2400G,8734,Intel UHD Graphics,1476,14.0,1920,1080,16.0,256.0,Windows 11,1.5,799.0
399,Acer,Intel Core i5 1135G7   2.40GHz,9891,Intel Iris Xe,2690,17.3,1920,1080,8.0,256.0,Windows 10,2.6,479.49
400,HP,Intel Celeron N4120   1.10GHz,2527,Intel UHD Graphics 600,324,14.0,1366,768,4.0,128.0,ChromeOS,1.55,208.95
401,Lenovo,Intel Core i5 4300U   1.90GHz,2499,Intel UHD Graphics,1476,14.0,1366,768,4.0,256.0,Windows 10,1.72,252.98
402,Acer,Intel Core i5 12450H,17441,GeForce RTX 3050,12961,17.3,1920,1080,16.0,512.0,Windows 10,1.88,1159.0
403,Dell,Intel Core i7 870   2.93GHz,3122,GeForce RTX 3050,12961,15.6,1920,1200,64.0,16384.0,Windows 10,2.05,4267.69
404,Dell,Intel Core i7 12650H,23276,Intel Arc,4253,15.6,1920,1080,64.0,2000.0,Windows 11,1.59,1354.81
405,Best Notebook,Intel Core i9 13980HX,48083,GeForce RTX 3080 Ti,27324,17.3,1920,1080,64.0,2048.0,Windows 11,4.73,4986.51
406,Dell,Intel Core i7 870   2.93GHz,3122,GeForce RTX 3050,12961,17.0,1920,1200,64.0,2048.0,Windows 11,2.32,2143.39
407,Dell,Intel Core i7 12700H,26423,GeForce RTX 3060,17089,17.0,3840,2400,64.0,2048.0,Windows 11,2.43,3479.0
408,Asus,AMD Ryzen 7 7735HS,24268,Radeon RX 7600S,13834,16.0,1920,1080,16.0,512.0,Windows 11,2.2,997.49
409,Lenovo,Intel Core i7 1260P,17229,Intel UHD Graphics,1476,16.0,1920,1200,40.0,1024.0,Windows 11,1.68,1849.99
410,Microsoft,Intel Core i5 1230U,10779,Intel UHD Graphics 620,1042,12.3,1920,1140,8.0,256.0,Windows 10,1.52,335.0
411,Acer,Intel Core i3 N305,9978,Intel UHD Graphics,1476,14.0,1920,1200,8.0,128.0,Windows 11,1.55,412.82
412,Dell,Intel Core i7 12700H,26423,GeForce RTX 3060,17089,15.6,1920,1080,48.0,2048.0,Windows 11,2.68,1879.0
413,Lenovo,AMD Ryzen 5 2600H,7834,GeForce GTX 1650 Ti,7576,15.6,1920,1080,16.0,512.0,Windows 10,2.5,1149.0
414,Asus,Intel Pentium M 900MHz,141,Intel HD Graphics 620,926,15.6,1366,768,2.0,320.0,Windows 7,2.73,469.0
415,Dell,Intel 2.80GHz,341,GeForce GTX 1060,10075,15.6,1920,1080,16.0,512.0,Windows 10,2.64,1288.88
416,Dell,Intel Core i7 1250U,12421,Intel Iris Xe,2690,13.4,1920,1200,16.0,512.0,Windows 11,1.23,911.9
417,Dell,Intel Core i3 1210U,10641,Intel UHD Graphics,1476,13.3,1920,1080,8.0,256.0,Windows 11,1.23,346.49
418,Dell,Intel Core i7 13700H,28003,Intel Iris Xe,2690,16.0,2560,1600,32.0,1024.0,Windows 11,2.44,1439.0
419,Dell,Intel N50,2350,GeForce RTX 4080,34635,16.0,1920,1080,12.0,512.0,No OS,3.64,3577.75
420,HP,Intel Pentium Silver N5030   1.10GHz,2621,Intel UHD Graphics,1476,15.6,1366,768,4.0,256.0,Windows 10,2.94,439.0
